timestamp;src_ip;dst_ip;src_port;dst_port;protocol;attack_type;user;status;error_message;geo_location;session_hash
2024-09-16T22:03:15;38.54.151.76;83.163.215.225;68;69;UDP;DDoS;root;Falhou;Invalid Password;New York, USA;25a4204e
2024-07-08T16:31:53;60.101.219.232;19.80.200.207;80;443;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;New York, USA;17ed90b
2024-09-21T23:11:00;56.239.34.81;100.179.97.20;67;68;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;1e378cd
2024-06-01T07:23:10;187.8.167.116;129.192.89.142;443;80;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Tokyo, Japão;22161395
2024-03-21T16:45:08;245.123.174.111;10.144.232.144;;;ICMP;Port Scanning;root;Falhou;Access Denied;Tokyo, Japão;18c5771
2024-05-06T23:13:41;219.66.99.131;140.143.178.188;3306;8080;TCP;Brute Force;root;Sucesso;;Berlin, Alemanha;e87fc8
2024-03-17T03:50:16;244.65.211.216;199.56.187.11;53;69;UDP;DDoS;root;Sucesso;;Paris, França;c6c1250
2024-08-27T17:56:34;243.1.139.33;147.105.86.225;53;68;UDP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;New York, USA;12fdd58
2024-04-23T14:58:46;168.17.136.38;27.13.57.226;53;69;UDP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;1b6021a3
2024-08-27T11:37:55;225.158.18.124;233.146.252.112;161;53;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;New York, USA;5c116d2
2024-01-14T19:11:23;167.135.200.86;216.229.54.67;80;443;TCP;Exploração de Vulnerabilidade;admin;Falhou;Invalid Password;New York, USA;194e400
2024-09-29T16:36:17;27.172.38.239;11.17.129.182;;;ICMP;Port Scanning;root;Falhou;Invalid Password;Berlin, Alemanha;24352216
2024-06-25T22:09:06;149.219.95.158;155.127.93.202;22;22;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;12f0973
2024-09-30T23:22:32;107.176.67.22;139.19.84.3;;;ICMP;Port Scanning;guest;Falhou;Access Denied;São Paulo, Brasil;c7c10e2
2024-03-10T14:48:03;149.236.188.255;52.244.179.123;80;22;TCP;Brute Force;admin;Sucesso;;New York, USA;5321fb2
2024-05-12T20:58:56;148.169.236.102;107.192.28.151;;;ICMP;Port Scanning;admin;Falhou;403 Forbidden;Paris, França;9a1580
2024-03-05T10:33:53;13.114.37.7;14.7.36.102;8080;443;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;New York, USA;b7d1738
2024-08-23T14:22:02;103.22.129.68;5.165.19.14;443;8080;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;New York, USA;ebbad7
2024-05-08T23:04:26;32.132.3.16;213.15.153.209;8080;3306;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;1c10147b
2024-05-30T10:19:40;90.182.181.155;56.99.211.63;;;ICMP;DDoS;root;Falhou;Access Denied;Paris, França;221b515
2024-04-15T22:36:00;242.133.254.58;116.191.183.11;69;68;UDP;DDoS;admin;Falhou;Rate Limit Exceeded;Berlin, Alemanha;25ba223b
2024-06-30T12:15:06;138.240.64.5;15.3.134.109;69;161;UDP;DDoS;root;Falhou;403 Forbidden;São Paulo, Brasil;e079a4
2024-10-15T10:57:50;36.248.235.143;164.63.211.10;161;53;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;b6f1419
2024-02-10T02:29:04;122.171.224.4;116.143.117.104;161;68;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;New York, USA;1b9ec10
2024-07-06T03:52:54;100.44.62.88;218.218.121.179;;;ICMP;DDoS;admin;Falhou;403 Forbidden;Tokyo, Japão;e3a25c3
2024-06-15T23:53:32;222.31.179.250;239.179.21.255;80;443;TCP;Brute Force;root;Sucesso;;Paris, França;7e114d6
2024-04-24T05:15:42;204.114.98.57;185.215.210.244;68;68;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;1ea91684
2024-08-03T06:49:28;103.171.138.142;250.63.244.152;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;3f94c9
2024-08-12T12:18:38;214.168.83.51;180.231.61.135;68;69;UDP;Exploração de Vulnerabilidade;root;Falhou;Access Denied;Paris, França;15141c8b
2024-02-23T09:38:50;29.250.237.229;71.227.130.34;;;ICMP;Port Scanning;guest;Sucesso;;Berlin, Alemanha;183512a8
2024-04-13T03:59:01;7.92.13.83;168.56.89.62;161;68;UDP;DDoS;guest;Sucesso;;Paris, França;1b87665
2024-07-21T11:06:57;53.71.122.40;218.107.188.45;;;ICMP;Port Scanning;admin;Falhou;Access Denied;São Paulo, Brasil;110c2272
2024-01-15T20:52:06;34.43.57.96;12.255.34.155;;;ICMP;DDoS;admin;Falhou;Invalid Password;Tokyo, Japão;1141e90
2024-03-07T04:50:17;162.201.68.219;195.51.118.44;8080;8080;TCP;Brute Force;root;Sucesso;;Tokyo, Japão;24f1653
2024-04-16T03:03:47;160.227.79.104;64.109.189.159;68;68;UDP;Exploração de Vulnerabilidade;admin;Falhou;Access Denied;São Paulo, Brasil;62319b2
2024-09-28T22:54:37;184.163.229.101;242.230.46.84;;;ICMP;Port Scanning;admin;Sucesso;;Berlin, Alemanha;250c1583
2024-06-24T20:54:31;28.247.135.46;219.101.244.162;443;8080;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;10a2920
2024-06-08T19:39:30;156.14.111.177;252.226.45.144;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;Paris, França;107eaf2
2024-04-14T12:21:20;152.213.221.209;76.244.194.72;443;3306;TCP;Brute Force;guest;Sucesso;;São Paulo, Brasil;afbc02
2024-05-15T17:02:50;52.167.12.60;138.58.250.94;;;ICMP;DDoS;admin;Sucesso;;Paris, França;b4a18e8
2024-06-21T23:46:50;18.111.210.75;74.35.35.237;69;67;UDP;DDoS;root;Sucesso;;Tokyo, Japão;1f4f606
2024-01-20T04:13:14;226.76.112.73;21.162.66.232;80;3306;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;8b3b33
2024-01-17T09:45:32;99.33.64.38;112.254.227.232;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;60a1574
2024-10-12T17:53:33;170.218.115.24;97.116.214.126;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;Berlin, Alemanha;1b441bd8
2024-02-19T14:52:29;18.183.193.20;43.146.128.240;3306;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Tokyo, Japão;1fac24e3
2024-03-03T14:20:25;242.99.150.237;25.67.235.107;443;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;11bf263b
2024-09-22T10:00:16;18.185.153.39;60.98.130.6;;;ICMP;DDoS;guest;Sucesso;;New York, USA;205cc40
2024-10-08T10:05:56;110.169.185.157;54.126.253.57;;;ICMP;Port Scanning;root;Falhou;Rate Limit Exceeded;New York, USA;1833aaa
2024-06-02T06:21:31;12.23.40.180;127.5.225.119;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;1d2a10f6
2024-04-21T16:12:16;113.177.187.46;151.27.117.238;3306;80;TCP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;14d3aca
2024-04-09T22:24:10;163.27.138.142;228.164.243.186;161;53;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;20bf103a
2024-09-15T15:07:15;244.179.93.13;254.81.218.153;67;68;UDP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Tokyo, Japão;18ec17ff
2024-02-23T15:33:00;222.10.46.150;62.175.98.24;22;443;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;New York, USA;1a52fd6
2024-03-08T01:19:55;107.44.44.21;22.184.144.218;;;ICMP;DDoS;guest;Sucesso;;Paris, França;238f257a
2024-03-21T20:17:45;142.84.21.204;53.60.39.211;;;ICMP;Port Scanning;guest;Sucesso;;Berlin, Alemanha;1fee2041
2024-05-23T06:21:22;48.166.199.188;31.198.15.131;68;53;UDP;DDoS;guest;Falhou;403 Forbidden;Berlin, Alemanha;194c239f
2024-09-24T02:00:14;242.21.88.76;39.52.173.52;161;161;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;New York, USA;1daf1e2b
2024-09-15T23:28:03;195.136.126.206;183.164.188.178;161;67;UDP;DDoS;root;Sucesso;;Paris, França;17e71ab1
2024-01-25T10:55:19;225.242.3.138;128.101.161.206;80;3306;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;New York, USA;ac91f12
2024-06-20T22:54:27;143.229.107.250;42.248.96.236;22;443;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Paris, França;1e2f2436
2024-04-14T19:30:50;49.50.206.56;177.206.251.10;3306;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Berlin, Alemanha;d79a96
2024-02-07T08:56:12;183.116.208.223;205.68.149.167;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;164c2622
2024-08-26T12:00:21;242.216.36.141;213.56.89.123;;;ICMP;DDoS;root;Sucesso;;São Paulo, Brasil;8591ec9
2024-02-09T09:31:15;62.59.124.84;74.193.33.197;3306;3306;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;New York, USA;bff1ca4
2024-05-15T22:07:46;194.100.48.179;55.220.250.34;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;New York, USA;1605182b
2024-01-16T03:21:36;139.58.65.211;197.89.56.196;3306;8080;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Paris, França;213025e6
2024-08-08T14:44:38;184.134.81.250;147.22.199.249;80;3306;TCP;Exploração de Vulnerabilidade;root;Sucesso;;New York, USA;14c2ed9
2024-09-22T10:19:20;23.47.15.234;109.80.30.190;68;53;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;1af8d70
2024-07-11T00:34:18;81.187.135.222;191.54.22.28;8080;80;TCP;Brute Force;root;Sucesso;;Paris, França;11ae1365
2024-04-20T09:27:52;231.43.246.152;195.122.145.236;68;161;UDP;DDoS;admin;Sucesso;;New York, USA;6f45c7
2024-08-11T23:51:25;25.128.180.9;25.53.93.125;69;161;UDP;DDoS;admin;Sucesso;;Paris, França;6029e6
2024-05-05T23:27:32;191.209.56.79;251.75.74.155;53;53;UDP;DDoS;admin;Falhou;Invalid Password;Tokyo, Japão;254022ec
2024-04-18T22:18:30;208.155.198.116;35.141.233.67;69;67;UDP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;Paris, França;f932070
2024-07-12T22:21:54;239.193.114.49;222.120.214.163;3306;22;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;São Paulo, Brasil;16141526
2024-04-19T10:19:33;200.125.99.81;25.3.54.136;443;80;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1214265a
2024-01-28T19:37:46;73.163.184.193;169.83.242.104;53;53;UDP;DDoS;root;Sucesso;;Tokyo, Japão;16c611c1
2024-02-25T00:00:51;157.70.147.171;94.97.122.169;;;ICMP;Port Scanning;admin;Falhou;Invalid Password;São Paulo, Brasil;73f1267
2024-09-09T10:58:33;67.210.178.118;169.43.41.109;3306;3306;TCP;Brute Force;root;Sucesso;;Berlin, Alemanha;da51317
2024-01-15T02:29:42;35.169.118.190;16.127.247.184;;;ICMP;Port Scanning;admin;Sucesso;;São Paulo, Brasil;1867b72
2024-04-21T22:51:03;86.79.144.211;3.1.112.5;;;ICMP;Port Scanning;admin;Falhou;Rate Limit Exceeded;New York, USA;aef9a5
2024-08-11T07:27:17;217.195.132.236;77.84.84.92;22;3306;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;166b674
2024-09-28T10:30:03;154.85.87.210;81.58.38.12;69;161;UDP;DDoS;guest;Falhou;Rate Limit Exceeded;Paris, França;254f1594
2024-09-26T07:03:26;91.219.3.103;163.61.46.86;3306;8080;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Paris, França;22cb837
2024-01-30T10:03:41;88.248.237.131;163.157.208.5;22;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;211517bd
2024-01-25T23:52:31;188.140.219.116;93.166.149.126;;;ICMP;Port Scanning;root;Falhou;Access Denied;Berlin, Alemanha;c501a6d
2024-10-31T12:48:37;42.52.194.157;102.35.85.210;;;ICMP;Port Scanning;guest;Falhou;Invalid Password;Paris, França;b0a2092
2024-04-06T23:29:14;198.63.242.83;249.116.148.94;;;ICMP;Port Scanning;root;Falhou;Invalid Password;Berlin, Alemanha;15641aba
2024-10-18T05:02:04;143.239.197.225;133.2.79.72;;;ICMP;Port Scanning;admin;Sucesso;;Berlin, Alemanha;9015e0
2024-04-28T23:18:31;143.254.69.121;249.211.83.116;;;ICMP;DDoS;guest;Falhou;403 Forbidden;São Paulo, Brasil;cf91bbb
2024-01-25T07:01:21;34.93.119.113;213.247.175.10;80;22;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;Paris, França;15f987a
2024-02-27T22:07:19;80.227.197.209;130.141.215.37;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;São Paulo, Brasil;5c41dea
2024-06-23T10:17:58;226.145.247.121;157.57.85.132;67;67;UDP;DDoS;root;Falhou;403 Forbidden;Tokyo, Japão;11dc17f4
2024-01-24T19:15:05;6.50.181.206;56.73.178.193;69;53;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;1acb1f9a
2024-09-30T16:55:10;165.77.195.150;83.17.229.173;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;fa3203a
2024-05-06T00:27:50;5.93.28.175;234.121.106.47;8080;80;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;26429cb
2024-05-21T23:54:56;135.12.160.180;87.19.184.61;67;161;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;1365258d
2024-09-15T09:02:37;41.6.74.238;61.154.157.188;443;80;TCP;Brute Force;root;Sucesso;;New York, USA;969827
2024-08-01T17:37:14;212.45.241.27;63.248.89.134;80;80;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;4e32024
2024-09-28T01:24:25;129.28.209.160;207.221.27.181;80;443;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;New York, USA;cef13ad
2024-09-11T23:42:09;173.170.178.24;161.32.238.19;80;22;TCP;Exploração de Vulnerabilidade;admin;Falhou;403 Forbidden;Berlin, Alemanha;d5c1a46
2024-03-24T15:44:57;202.232.243.81;211.23.91.152;22;8080;TCP;Brute Force;root;Sucesso;;New York, USA;191215bc
2024-04-21T19:13:13;235.165.213.118;114.152.41.61;22;22;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;Paris, França;1f881693
2024-03-28T00:05:01;67.77.92.118;20.32.29.197;53;68;UDP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1c6d1df9
2024-08-22T03:23:55;160.105.205.30;48.44.36.186;8080;22;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;227c2253
2024-09-23T01:18:49;38.213.72.66;229.16.70.173;443;80;TCP;Exploração de Vulnerabilidade;guest;Falhou;403 Forbidden;Tokyo, Japão;1eb52496
2024-02-08T23:28:14;252.78.213.143;253.210.57.6;22;80;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;136d4d9
2024-02-13T15:59:06;142.68.225.215;75.188.89.115;;;ICMP;Port Scanning;admin;Falhou;Rate Limit Exceeded;Paris, França;b571970
2024-02-12T06:05:59;145.32.187.6;23.121.185.154;67;161;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Berlin, Alemanha;1844964
2024-03-20T07:27:29;128.211.173.35;28.131.32.35;53;161;UDP;Exploração de Vulnerabilidade;root;Falhou;403 Forbidden;Paris, França;1372920
2024-04-30T15:00:51;140.91.231.7;85.95.253.254;69;67;UDP;Exploração de Vulnerabilidade;root;Falhou;Access Denied;Tokyo, Japão;93e1e0f
2024-10-27T10:23:32;5.103.238.82;129.166.129.150;;;ICMP;Port Scanning;admin;Sucesso;;Paris, França;18bf8d1
2024-10-26T01:41:17;38.107.239.130;140.14.63.173;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;17661600
2024-07-24T00:41:46;84.128.214.127;32.209.155.248;22;8080;TCP;Exploração de Vulnerabilidade;root;Falhou;Rate Limit Exceeded;Tokyo, Japão;67e852
2024-04-03T00:11:03;203.96.192.252;207.232.141.187;3306;80;TCP;Brute Force;admin;Falhou;Rate Limit Exceeded;New York, USA;18e81e0a
2024-06-19T23:16:34;211.132.133.233;11.152.217.226;;;ICMP;DDoS;admin;Sucesso;;Tokyo, Japão;1b5d1ae9
2024-01-06T04:41:01;4.168.149.73;211.149.68.193;67;69;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;a7d17fd
2024-09-16T00:25:57;5.223.7.67;167.243.98.20;;;ICMP;DDoS;guest;Falhou;Invalid Password;New York, USA;22a51905
2024-06-02T01:06:50;84.21.72.1;69.122.80.237;;;ICMP;Port Scanning;root;Falhou;403 Forbidden;Paris, França;1fc4afa
2024-02-06T17:55:39;82.172.169.159;69.77.118.92;68;67;UDP;DDoS;root;Falhou;403 Forbidden;São Paulo, Brasil;14f31f6e
2024-08-25T10:09:13;121.118.184.81;178.16.230.166;22;8080;TCP;Brute Force;root;Sucesso;;Tokyo, Japão;1dcc1202
2024-03-20T09:16:25;222.241.230.42;124.54.238.89;;;ICMP;Port Scanning;guest;Sucesso;;Paris, França;1aa3226b
2024-07-11T11:21:51;70.218.72.84;189.40.70.101;161;53;UDP;DDoS;admin;Falhou;Rate Limit Exceeded;Paris, França;1ab12642
2024-09-18T15:58:55;137.105.143.244;168.236.33.9;53;69;UDP;DDoS;admin;Sucesso;;São Paulo, Brasil;dce484
2024-08-24T23:40:46;128.156.37.28;26.233.33.244;;;ICMP;DDoS;admin;Falhou;Rate Limit Exceeded;Tokyo, Japão;8b816cf
2024-05-29T02:51:17;121.110.96.253;93.2.203.177;3306;443;TCP;Brute Force;root;Sucesso;;Paris, França;17b61a37
2024-02-24T06:38:48;37.231.4.217;98.189.214.50;;;ICMP;Port Scanning;admin;Sucesso;;Paris, França;1ed8720
2024-09-18T11:47:54;219.167.238.88;237.204.193.69;;;ICMP;Port Scanning;admin;Sucesso;;New York, USA;7222106
2024-10-19T17:27:58;15.41.19.92;73.4.252.68;161;69;UDP;DDoS;admin;Falhou;Access Denied;Tokyo, Japão;12331519
2024-07-29T22:01:27;71.94.146.23;103.72.90.149;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;11c81eaf
2024-10-13T12:22:08;50.233.166.82;56.101.11.175;;;ICMP;Port Scanning;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;192bbfd
2024-07-06T17:31:18;208.138.9.169;187.246.54.15;;;ICMP;DDoS;root;Falhou;Invalid Password;Tokyo, Japão;1d2710d2
2024-01-06T06:50:12;99.246.58.39;73.138.245.71;3306;80;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;9c61cbd
2024-09-03T03:47:28;95.215.49.216;32.4.85.156;;;ICMP;DDoS;admin;Sucesso;;Paris, França;24ea1fc0
2024-05-04T05:22:29;107.54.143.54;239.37.82.103;;;ICMP;Port Scanning;root;Sucesso;;New York, USA;70f1cd9
2024-03-30T08:23:23;48.179.229.125;97.159.93.68;80;22;TCP;Brute Force;root;Sucesso;;Tokyo, Japão;b3c919
2024-08-15T04:38:56;201.248.105.253;161.150.58.167;;;ICMP;DDoS;root;Sucesso;;Paris, França;ac21a19
2024-03-08T22:11:53;186.161.199.166;148.61.11.4;68;161;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;107fb90
2024-04-22T08:00:44;190.69.12.115;231.24.176.236;;;ICMP;DDoS;guest;Falhou;403 Forbidden;Tokyo, Japão;1d0bf92
2024-02-12T23:46:11;28.131.31.26;186.17.207.176;80;3306;TCP;Brute Force;root;Sucesso;;Paris, França;11fa1ffc
2024-10-12T17:25:47;167.131.179.198;221.60.53.88;;;ICMP;DDoS;guest;Falhou;Access Denied;New York, USA;1d9e1389
2024-07-21T20:21:01;104.211.43.37;245.126.222.245;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;196cfca
2024-05-02T11:56:56;37.218.12.69;243.98.150.86;80;443;TCP;Exploração de Vulnerabilidade;root;Falhou;Invalid Password;Tokyo, Japão;15a1acd
2024-05-29T00:21:05;145.174.26.253;84.51.122.187;68;68;UDP;DDoS;root;Sucesso;;Paris, França;1f091080
2024-10-16T05:05:46;139.195.233.133;204.203.253.172;22;80;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Tokyo, Japão;f46f52
2024-09-24T14:36:15;49.40.223.149;203.232.162.74;;;ICMP;DDoS;root;Sucesso;;Berlin, Alemanha;148c23e8
2024-06-26T17:07:23;22.132.179.174;17.119.71.240;161;53;UDP;DDoS;root;Sucesso;;São Paulo, Brasil;15d512d3
2024-02-22T09:13:55;165.71.26.177;73.204.96.81;;;ICMP;Port Scanning;root;Sucesso;;New York, USA;1ae119fb
2024-05-26T15:39:04;101.144.157.126;178.177.78.26;443;80;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;157111b2
2024-08-12T23:51:25;158.18.188.104;131.73.135.89;8080;8080;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1972586
2024-02-22T05:20:37;235.44.158.88;7.246.135.132;;;ICMP;DDoS;admin;Falhou;Rate Limit Exceeded;São Paulo, Brasil;b0948f
2024-04-28T17:30:22;172.102.253.153;234.244.54.228;8080;3306;TCP;Exploração de Vulnerabilidade;root;Falhou;Access Denied;Tokyo, Japão;251f1798
2024-03-14T11:47:43;179.175.144.163;161.69.82.109;3306;443;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Berlin, Alemanha;f73ba6
2024-02-29T04:21:07;29.132.222.247;35.247.169.126;;;ICMP;DDoS;guest;Falhou;Invalid Password;São Paulo, Brasil;7ef1e5f
2024-10-18T09:09:53;109.72.82.92;87.116.227.90;;;ICMP;Port Scanning;root;Sucesso;;Paris, França;23c015e0
2024-02-21T22:50:01;132.204.112.31;159.47.32.197;3306;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;1bdec7c
2024-02-13T03:50:09;213.177.148.248;23.254.40.165;67;53;UDP;DDoS;guest;Sucesso;;Paris, França;f4c625
2024-08-29T17:34:25;162.49.56.132;47.19.168.187;69;53;UDP;DDoS;root;Falhou;Rate Limit Exceeded;Paris, França;1e9419b2
2024-10-06T23:22:27;233.234.99.132;161.129.91.52;161;161;UDP;DDoS;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;bf415a6
2024-03-31T12:01:44;10.140.231.135;199.131.95.114;443;22;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;Berlin, Alemanha;203c1062
2024-06-30T03:36:37;111.87.87.212;121.93.166.167;68;161;UDP;DDoS;root;Sucesso;;Tokyo, Japão;11511fb7
2024-10-28T16:21:59;57.112.54.156;53.83.131.199;161;69;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Tokyo, Japão;139422bf
2024-06-21T23:44:52;40.78.89.104;105.230.54.31;80;8080;TCP;Brute Force;root;Falhou;Rate Limit Exceeded;São Paulo, Brasil;11eebc7
2024-02-28T23:45:11;137.237.252.227;163.76.254.66;67;69;UDP;DDoS;guest;Falhou;Access Denied;Tokyo, Japão;9d221c6
2024-04-27T01:46:07;157.23.184.15;97.255.84.127;22;443;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;São Paulo, Brasil;188c231c
2024-08-17T23:13:30;235.44.16.3;222.162.50.32;;;ICMP;DDoS;guest;Sucesso;;New York, USA;1d87185d
2024-05-07T20:43:18;149.232.85.102;85.237.106.158;3306;443;TCP;Brute Force;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;2281256c
2024-08-17T07:53:10;161.120.48.151;114.58.233.159;;;ICMP;DDoS;guest;Falhou;Rate Limit Exceeded;Tokyo, Japão;f1378d
2024-05-06T23:39:04;223.133.160.41;67.169.2.211;22;3306;TCP;Exploração de Vulnerabilidade;guest;Sucesso;;Tokyo, Japão;15791d55
2024-03-06T00:48:49;83.23.92.157;99.21.19.215;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;8642449
2024-04-22T02:28:20;195.221.112.162;216.236.101.118;;;ICMP;DDoS;root;Sucesso;;New York, USA;99b159a
2024-05-30T23:16:15;192.56.78.224;182.147.90.85;53;53;UDP;DDoS;root;Sucesso;;Berlin, Alemanha;1ba814d7
2024-05-07T20:56:15;144.177.139.45;182.27.180.218;;;ICMP;Port Scanning;admin;Falhou;Rate Limit Exceeded;New York, USA;e4322f2
2024-02-09T20:21:19;199.160.223.249;98.87.123.172;;;ICMP;DDoS;admin;Sucesso;;Berlin, Alemanha;44c23e5
2024-07-07T02:58:06;62.113.237.145;180.136.252.255;;;ICMP;DDoS;root;Falhou;403 Forbidden;Paris, França;200b142b
2024-05-24T05:55:46;186.174.9.50;41.203.204.254;53;161;UDP;Exploração de Vulnerabilidade;guest;Sucesso;;Tokyo, Japão;159c701
2024-03-26T15:18:42;118.69.26.57;208.225.71.171;8080;8080;TCP;Exploração de Vulnerabilidade;root;Sucesso;;Paris, França;2537787
2024-06-26T11:54:00;69.203.127.193;70.1.8.9;69;67;UDP;Exploração de Vulnerabilidade;guest;Falhou;Rate Limit Exceeded;Berlin, Alemanha;43726d8
2024-06-23T06:22:49;254.163.138.39;144.175.204.117;69;53;UDP;Exploração de Vulnerabilidade;root;Falhou;Invalid Password;New York, USA;1892ead
2024-04-11T14:22:52;26.146.150.36;219.77.124.192;8080;8080;TCP;Brute Force;root;Sucesso;;São Paulo, Brasil;43818c1
2024-04-20T19:45:29;223.196.142.238;247.37.199.244;69;161;UDP;Exploração de Vulnerabilidade;admin;Sucesso;;Paris, França;25d61a06
2024-07-21T19:23:46;64.73.24.233;247.110.235.170;;;ICMP;Port Scanning;admin;Falhou;Rate Limit Exceeded;Berlin, Alemanha;212dbf7
2024-08-15T23:28:14;90.86.194.222;213.45.58.201;;;ICMP;Port Scanning;root;Sucesso;;São Paulo, Brasil;21081eae
2024-02-24T04:49:25;71.144.43.112;49.147.158.176;;;ICMP;Port Scanning;root;Falhou;403 Forbidden;New York, USA;10a71402
2024-06-27T04:29:52;54.38.59.76;187.8.40.192;67;69;UDP;DDoS;root;Falhou;Rate Limit Exceeded;New York, USA;22e91148
2024-02-28T22:21:04;48.141.99.52;238.129.171.126;443;80;TCP;Brute Force;guest;Sucesso;;Paris, França;21a517c5
2024-05-22T22:31:15;17.223.213.160;55.11.43.206;;;ICMP;Port Scanning;guest;Falhou;403 Forbidden;Berlin, Alemanha;12aeeb6
2024-02-24T06:48:15;127.162.224.245;142.189.120.239;;;ICMP;Port Scanning;root;Sucesso;;Tokyo, Japão;16791112
2024-05-28T23:48:53;173.252.59.63;116.110.115.76;69;67;UDP;DDoS;admin;Falhou;Rate Limit Exceeded;São Paulo, Brasil;255924b5
2024-06-05T22:28:30;153.101.146.52;234.208.91.14;68;69;UDP;Exploração de Vulnerabilidade;root;Sucesso;;São Paulo, Brasil;244c19c1
2024-06-11T01:22:36;255.137.29.169;27.241.36.206;;;ICMP;Port Scanning;admin;Falhou;Invalid Password;New York, USA;20b11f8e
2024-09-03T11:16:22;79.136.72.206;113.121.108.15;22;80;TCP;Brute Force;root;Sucesso;;Paris, França;a221d37
